date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,AQI
2020-02-26,58.650718374895284,106.86138528571111,41.656348661890405,13.23157120216497,1.5114037581947886,23.702281181980712,33.21476553302414,72.32214829953621,152.62681981422412
2020-02-27,64.15560421239655,115.6628002350569,42.77220349043287,8.837843804179998,1.4292639610016566,47.86897867564234,33.31170626365808,72.46755939548711,155.46917393474638
2020-02-28,70.76027077283692,120.56445257432955,55.6979684924061,19.762309852680847,1.7183891506145295,45.05908612678522,33.406184056344784,72.60927608451718,158.87938111558492
2020-02-29,77.39801435040503,104.51365819453675,36.53630845520175,23.445944668258395,1.0591960600719865,31.41749887941326,33.49817091527528,72.74725637291291,162.30666705131557
2020-03-01,63.040710938213216,123.30674788730553,61.841322609565424,23.349613907023194,0.8142407948160855,26.114870867201056,33.58763958275803,72.88145937413704,154.89351776577922
2020-03-02,66.160664381623,110.11872913242877,52.614070920694985,21.11974376573002,1.0483530733666466,56.69940375954693,33.67456354729597,73.01184532094395,156.50445263118573
2020-03-03,57.13356431901297,117.2823110122922,79.95901103906576,14.011897661020171,1.2626560627602994,55.38218685462539,33.75891705144243,73.13837557716364,151.8434631362659
2020-03-04,56.409316816768126,125.95834816403,72.6084101640227,13.173795112550767,1.2174638181255169,16.284757313505068,33.84067509943364,73.26101264915046,151.4695102636632
2020-03-05,76.66587091435969,118.11754881115861,52.82010898937264,6.644151137529676,1.0819686311176349,36.49795624283951,33.919813464595485,73.37972019689323,161.92863724766727
2020-03-06,82.26695634249899,111.72462732641138,53.543397894185375,25.179367675908964,0.6272407623068271,57.64561185131656,33.99630869652243,73.49446304478364,164.82066238969915
2020-03-07,68.14306660651444,116.86747214446872,62.476873116858414,17.34489039074234,1.3411448988387318,36.169236294194974,34.07013812802636,73.60520719203954,157.52803228365866
2020-03-08,79.05173321141115,117.41931530129159,68.25142869030964,12.540215475652584,1.79170334372466,35.952597777880136,34.141279881853336,73.71191982278,163.1605366423514
2020-03-09,72.78058337611243,113.41960845161324,41.63130814397802,21.64028444493484,1.339275371436901,37.96269384653997,34.209712877166346,73.81456931574952,159.92253514678092
2020-03-10,62.85538639935526,115.30466006024999,40.54966321442965,10.136177416199995,1.382740655716054,29.515613426526443,34.275416835791965,73.91312525368795,154.7978285939769
2020-03-11,73.05740380788438,143.37489013967362,49.96511721673175,17.03311017111337,1.3717335918465305,23.613870269490306,34.33837228822925,74.00755843234387,160.06546666582017
2020-03-12,84.9551429023585,128.00925439932507,59.699597592461245,14.136854328545827,1.31911400096472,51.12691252792853,34.398560579418955,74.09784086912843,166.208661772556
2020-03-13,69.3422763388234,115.355183018861,59.10453092289506,18.193385699401503,1.4794997900604283,22.11466706325182,34.455963874271426,74.18394581140714,158.1472238208888
2020-03-14,85.46712876794237,130.42522294753425,63.77507590059326,14.682132304069393,1.3186121043556998,42.962149358136024,34.510565162951536,74.2658477444273,166.47301696131905
2020-03-15,43.73776027735906,115.13867906697014,45.70217699854802,7.745360544443879,1.106196849104017,49.30344666165744,34.562348265919056,74.34352239887858,121.28393234123587
2020-03-16,78.26308841013582,137.90940492005626,36.8489256382058,15.37788186335019,0.9612033269973738,25.876439172265414,34.611297838723004,74.4169467580845,162.75333332030195
2020-03-17,71.01769002693554,126.01518807723919,62.31595256489484,20.24432070937681,1.1253079034157973,31.099916597500737,34.65739937654855,74.48609906482282,159.0122951667001
2020-03-18,67.25457842634736,119.0104577846384,48.89545256590224,14.853917970730073,1.2942388489351997,52.43115266540083,34.70063921851507,74.5509588277726,157.06927653204448
2020-03-19,71.2539432652985,127.4765550560179,39.43770436764963,18.87557560794543,1.105175111663108,45.587912650546194,34.7410045517242,74.61150682758631,159.13428050579165
2020-03-20,50.54655698311845,97.32981070236784,56.806083431765565,9.772352571629735,1.2943016049394291,34.04865951615456,34.77848341505657,74.66772512258486,138.04931116446252
2020-03-21,68.30564272859047,104.11490003726134,62.046309030095166,14.868696033650739,1.3317450401101252,52.20942533089562,34.81306470271609,74.71959705407414,157.61197569758622
2020-03-22,74.14778715421188,103.22227259387158,54.775124011063255,11.877447724557113,1.4499538293810545,52.2206190670221,34.84473816752092,74.76710725128139,160.6284675506468
2020-03-23,85.42406730186663,123.38127810510433,52.13480398884387,18.734904200523548,1.5848384906516941,42.81703250621721,34.87349442393986,74.81024163590979,166.45078290612713
2020-03-24,65.5250386281015,147.3220634812606,54.56402206423039,15.157457811309978,1.2234022255436572,31.09907277038984,34.899324950873535,74.84898742631029,156.17625809037906
2020-03-25,62.679551971036844,154.8922473363256,52.91089325148065,18.450368381683063,0.8076670304557018,35.94329087110273,34.92222209417932,74.88333314126899,154.7070394792498
2020-03-26,65.79778441616291,131.07309781386255,45.123109614781896,20.43855213078933,1.0964687709542429,42.921688370614376,34.942179068939524,74.91326860340928,156.31708573648032
2020-03-27,80.01435071661273,129.08574631854938,50.21725852243141,18.45809287560694,1.2132187702219797,38.154861747053324,34.95918996147179,74.93878494220769,163.6575678094207
2020-03-28,74.18691307792754,94.61910771545523,60.12743880984101,16.365592171468222,0.6492693731468729,49.41632205126696,34.97324973108155,74.95987459662233,160.6486695555158
2020-03-29,65.63496180712764,113.54789539769274,58.548395069501034,10.008938707442974,1.6165993560307446,24.717904987350998,34.98435421155564,74.97653131733347,156.23301505320606
2020-03-30,76.09248288013315,109.91539904213757,57.33247862756949,14.986069446665494,1.2427133737531397,25.06486459694078,34.99250011239683,74.98875016859526,161.63257809406244
2020-03-31,71.95190675980331,112.45471129373513,48.03510817685122,12.334547989920834,1.3144058503740854,41.81102609502542,34.99768501979891,74.99652752969837,159.49466207829676
2020-04-01,80.68297882929693,119.27165034595352,54.547826538693705,13.279680216478868,1.6096579387578798,35.08464846456905,34.9999073973619,74.99986109604285,164.00280255674974
2020-04-02,63.98546926608464,114.72994175135938,38.582146166932965,13.127329246248745,1.0109571509572959,33.73034726647521,34.999166586547375,74.99874987982106,155.38132765056002
2020-04-03,67.73292408205205,92.13040714669255,57.42055380208084,10.100372126088779,1.372212579265209,22.323970001382452,34.995462806873576,74.99319421031036,157.31626217092256
2020-04-04,67.08608561718086,133.03827641555716,67.41293711186907,5.21330705433005,1.1670407630694193,40.206661292131486,34.988797155850335,74.9831957337755,156.98227813742741
2020-04-05,56.36371947530758,105.71931577064232,44.17361751750943,11.659284758361165,1.1447739398952241,39.493277311338424,34.97917160865392,74.96875741298088,151.44596685237167
2020-04-06,73.94585944756925,125.3811315696045,51.25912104152468,15.966897259620795,0.9683422836586861,46.568200801975706,34.9665890175417,74.94988352631255,160.52420561571014
2020-04-07,73.57509048817211,152.87677615911718,58.5545392072922,8.25911477286255,1.699680964105958,40.738008220202744,34.95105311100698,74.92657966651046,160.33276537323954
2020-04-08,70.98965599865132,107.93902860860725,65.9148506636985,15.078411182358122,1.0873499879773287,38.74139072492089,34.93256849267414,74.89885273901122,158.99782027327623
2020-04-09,68.56074729551521,83.73091630752437,52.27202809349408,24.501342121554824,1.4098392740687107,51.858865727968826,34.911140639934544,74.86671095990182,157.74369459937034
2020-04-10,56.715134636059425,117.34178683221872,50.28083880959028,20.115282776261196,0.637497783758419,26.988551063191096,34.88677590232341,74.8301638534851,151.62741409027305
2020-04-11,66.61875292605893,138.08407670187813,40.02378526009262,23.217707545602646,1.553996558906936,45.50441068883745,34.859481499638306,74.78922224945745,156.74097885539396
2020-04-12,67.34858193128704,150.87396127522754,56.55432986614456,16.95563938466363,1.5156633467871174,23.459262832246694,34.82926551979982,74.74389827969974,157.11781364207656
2020-04-13,62.69765010016786,102.97583495963212,72.01042738747779,20.83754911493223,1.2292302330891909,31.820244283537026,34.7961369164549,74.69420537468235,154.7163841402342
2020-04-14,69.0464557579807,128.78118821910707,57.8350365058353,11.380176347661063,1.1319172601586227,28.11332316744318,34.76010550632368,74.64015825948553,157.99448189821976
2020-04-15,74.6329272652392,114.25398762329372,55.375659312595275,11.778298664890078,1.3200000016840698,48.09824338822857,34.721181966290615,74.58177294943592,160.87896139090327
2020-04-16,89.38162233961835,119.53872197681706,58.06366301452091,1.3042989693126366,1.8866371982640868,39.666519833805424,34.67937783024064,74.51906674536096,168.49419910054056
2020-04-17,72.1871496691523,160.67879568737166,55.326792745437565,20.930727370211493,0.6710289903289545,40.23026206842874,34.63470548564149,74.45205822846223,159.6161257511956
2020-04-18,72.93277371904367,98.34622383341777,48.8353700937157,22.70161989909943,1.4346082162722382,29.345491952832525,34.58717816987296,74.38076725480944,160.00111604039137
2020-04-19,69.5230271495365,124.56548429559265,61.845135271508774,12.234113773263651,0.9265148093538291,37.46625507436665,34.53680996630446,74.30521494945668,158.24055142599883
2020-04-20,50.98433872436145,127.63491967564184,56.97987746508878,13.730241468013825,1.1940244811100806,32.88173116678717,34.48361580012171,74.22542370018257,139.12726620571414
2020-04-21,69.80585629294384,136.75801909913253,55.22508430971599,11.230689431545192,1.1256359642764011,44.40693871463796,34.427611433904204,74.14141715085631,158.3865854410353
2020-04-22,70.56665410746567,121.78429283879056,47.187173322500904,16.91326775738746,1.0715045226606732,30.720275183729548,34.368813462954314,74.05322019443147,158.77941044537215
2020-04-23,94.48457773027837,124.7702963960996,65.31964635208574,20.624662726516206,1.196860461284181,53.99070434167096,34.30723931037979,73.96085896556968,171.12902327485395
2020-04-24,67.81083568323575,114.10152875139913,60.106273517754374,6.286140130594795,0.8597486564166628,24.00128828182812,34.242907221930935,73.8643608328964,157.35649050030085
2020-04-25,72.62672973422826,123.8316637219261,50.25797131801188,17.047192653211262,1.50875413083839,32.758965414840446,34.17583626059394,73.76375439089091,159.843095437062
2020-04-26,69.13551159705533,114.45722081636752,62.58427291096295,13.616641141404273,0.6617569466404198,57.665958798718805,34.10604630094216,73.65906945141325,158.04046436518135
2020-04-27,57.66182526504098,128.730933688118,50.47312613011329,15.566971959833447,1.3619293538485024,36.61505449713281,34.03355802324685,73.55033703487027,152.11622168584836
2020-04-28,80.63745645711015,113.65742017646394,48.07740071167025,17.294970008371454,1.1020392442396285,27.892820448606788,33.95839290734909,73.43758936102364,163.97929785456688
2020-04-29,76.58387217923855,124.64433730702328,48.1312922222296,14.058987806135894,0.8487225318577638,43.310142399081755,33.88057322629493,73.32085983944239,161.88629859623487
2020-04-30,76.8249118522013,118.3272508580716,39.91164683887184,14.482065732971098,1.2607150111796086,36.44595553811922,33.800122039735356,73.20018305960303,162.01075532937685
2020-05-01,59.66555303105832,135.42748549153688,57.71964014269479,13.930624162226806,0.7329146739880565,32.92423425672372,33.71706318709322,73.07559478063983,153.1508124185654
2020-05-02,82.62703977769766,117.52861538087927,39.16111502209178,19.85158100894141,1.2119141465158905,30.409870611513714,33.63142128049911,72.94713192074867,165.00658534359522
2020-05-03,54.41513977693134,91.4591506871353,43.84160406587113,17.093799800637484,0.7731369276565336,69.14051435876117,33.54322169749827,72.8148325462474,147.57496728993144
2020-05-04,74.13171199744075,136.73098207357998,36.91928084502075,16.102917688686805,1.3383816252953493,39.031990424628006,33.45249057353063,72.67873586029594,160.62016741701368
2020-05-05,89.99217866136848,103.95618293643253,52.68625012837105,8.645241394538587,0.9226927999108874,22.38507160248486,33.35925479418637,72.53888219127955,168.80944946688152
2020-05-06,58.00178644058643,107.46824917333218,52.01910349740758,13.10710128393423,1.0647017948912072,56.67355560281625,33.263541987239094,72.39531298085865,152.29175485341133
2020-05-07,62.058802352824884,108.06505564860683,50.451039117643745,19.49334580169587,1.2881848163829486,47.94532853664655,33.16538051445916,72.24807077168875,154.38652597774941
2020-05-08,68.52808409974875,137.33451852760683,44.5630575837705,15.188482865619614,0.9682373664473292,34.270536226592675,33.06479946320945,72.09719919481417,157.72682951409578
2020-05-09,62.30182515946294,84.39363666874875,43.36105579302874,18.29765734794569,1.1826108000995093,32.70698047531242,32.96182863782616,71.94274295673924,154.51200666821586
2020-05-10,51.63024011840476,163.19870284674656,56.28535658963203,23.832559001638167,0.7458508496265439,48.878229410795164,32.856498550787144,71.78474782618072,140.71767667345895
2020-05-11,67.61814080541204,131.67006779102172,47.99372920820475,20.193030346044083,1.3892626810788467,39.781976311435045,32.74884041367041,71.6232606205056,157.25699577940136
2020-05-12,56.10051825107992,118.86765173420788,54.75308437693784,15.465791688498712,1.7294741416652313,23.10133568764356,32.63888612790543,71.45832919185814,151.31006737937741
2020-05-13,71.24599689204128,114.37871967980468,44.960679751518356,12.445054149021365,2.0376626603729884,60.3457313707266,32.526668275320084,71.29000241298013,159.13017753119095
2020-05-14,57.09788681220235,119.16181153594596,53.308054115746195,2.2322520197205087,1.2273504439999317,38.247875269354466,32.41222010848596,71.11833016272894,151.825041662781
2020-05-15,81.56913697199278,122.36511836044242,62.09914516391231,14.158075387635737,1.4364612422391558,57.66014182395939,32.295575540864874,70.94336331129732,164.46035523316803
2020-05-16,58.01060009276366,123.88981173622194,56.17215702195766,13.369937520915755,0.6658122981277532,55.60758044289753,32.17676913675962,70.76515370513943,152.29630563272306
2020-05-17,62.391604685212755,122.20256105449378,47.990027215983005,16.95183097197688,1.6508202978916764,32.934068454100085,32.055836101071776,70.58375415160766,154.55836279847657
2020-05-18,73.51229725908138,114.86284801119929,53.150091393039055,14.230473865126562,1.4328685514172317,53.39908637476171,31.932812268869775,70.39921840330467,160.3003431580083
2020-05-19,52.829278475365065,110.20354218999634,48.96705315539055,13.398074702816029,1.05481996651463,36.67784040659303,31.80773409477016,70.21160114215525,143.6700826780346
2020-05-20,67.16928298299544,110.53294810643357,50.752063304974364,6.103005347463897,1.5711542400867027,24.652355489825247,31.680638642135335,70.020957963203,157.02523568142018
2020-05-21,77.71891394220862,109.51091317034708,47.877613298157335,10.300160854249668,1.1236571770063974,39.20245476768772,31.551563572090853,69.82734535813628,162.47235809450183
2020-05-22,48.32157407684079,129.0677547340021,48.958193764701896,17.383255204002786,1.062592445095633,47.55582788539715,31.420547132365638,69.63082069854846,132.5707100384522
2020-05-23,65.98785993748069,120.5855123805217,51.756951858126754,23.57953815566347,1.3426004776282474,39.08500537407828,31.287628145958344,69.43144221893752,156.41522799722395
2020-05-24,66.48173790451092,67.19170081190386,41.89768400275764,14.512373081271884,0.8809936500509044,40.7766705911157,31.15284599963328,69.22926899944991,156.67023348072746
2020-05-25,71.43888084755086,120.74594110219684,41.49895439567893,16.63905536787062,1.5064874293199844,55.41941981703691,31.016240632249225,69.02436094837384,159.22976987913586
2020-05-26,50.98532170486712,113.43302327159306,38.29622360602988,19.762390784764026,0.883203056421947,45.18708727997618,30.877852522924734,68.8167787843871,139.12968660997433
2020-05-27,49.88095589756136,109.83067469701301,36.37818745043951,10.945530318998753,0.884983563053044,35.82929420810723,30.737722679043245,68.60658401856487,136.4103939186184
2020-05-28,68.03223047720931,103.87775430707826,39.21516666079899,16.83407021642721,0.9270930634774996,51.4244106125715,30.595892624101765,68.39383893615265,157.47080393449164
2020-05-29,65.50663797850085,126.15647241165047,49.99954707108345,11.297549468339207,1.4278500112548367,46.52435128413594,30.45240438540651,68.17860657810976,156.16675722809845
2020-05-30,64.76246484457256,123.09208205687611,41.34938064665586,19.324122192455057,1.0149673915440878,19.476651503760234,30.307300481619333,67.960950722429,155.78251609466867
2020-05-31,65.43961819568112,96.8657056178312,52.36591397010241,15.757015239758664,0.7956012646898494,49.12290522755596,30.160623910158527,67.74093586523779,156.13215270377634
2020-06-01,54.88943023604408,114.13975283948557,48.29757900515291,16.4922590699072,1.0182960000192605,48.90586894270326,30.012418134457757,67.51862720168664,148.74281816915376
2020-06-02,63.72378519921648,93.02975954892017,32.03232960623461,11.087007012907055,1.190387288795854,45.3384842247217,29.8627270710869,67.29409060663035,155.2462115359495
2020-06-03,64.0406618744159,86.47665733669521,52.77835679655534,18.535161798053924,0.8457082549006842,54.20541073395711,29.71159507673864,67.06739261510796,155.40982541460883
2020-06-04,53.67231958037647,97.33230223925203,53.78089626086902,25.423564606155082,0.8544956672896968,38.71699722165039,29.559066935084587,66.83860040262688,145.74591253459533
2020-06-05,79.17677359144761,119.22704064363849,39.09739915092909,9.96044152285897,1.8333889002298753,48.959810044704064,29.40518784350495,66.60778176525743,163.22509911465684
2020-06-06,64.95794170401827,120.14217613164467,50.161537782672795,13.30120496176238,0.9418303788558339,30.08040288863093,29.250003399695544,66.37500509954332,155.88344724443513
2020-06-07,48.00464280231442,113.0919655423793,39.69770944177635,16.15803737084046,1.1030872893680979,49.97734424583211,29.093559588156214,66.14033938223432,131.79032649816114
2020-06-08,66.17885312001528,115.81886580339972,47.07880744049015,18.93203105997908,1.0898288997602141,65.5946941888343,28.935902766564666,65.903854149847,156.5138440767202
2020-06-09,49.559807004872894,112.22834918836358,35.92734018762371,12.202268573552654,1.0735929576688674,36.27435682328495,28.77707965203965,65.66561947805947,135.6196252883805
2020-06-10,66.86853795760587,94.40333914360352,31.44256807139967,0.8348485492862991,1.3864040219907305,38.78484137282457,28.617137307297675,65.42570596094652,156.86995110561315
2020-06-11,70.27257225159386,110.04107392482038,42.46725948582799,21.795947470820124,1.4844428851416147,39.443722444377144,28.456123126707336,65.184184690061,158.62756628375237
2020-06-12,50.16666957159782,115.10197894427492,44.2807041453938,18.802530597920715,1.1082136705405223,48.00589743577065,28.294084822245303,64.94112723336795,137.11391000041675
2020-06-13,67.69217812430324,113.9408779989367,41.828275106056395,6.285262347566675,0.8290565140222953,36.23856686210455,28.13107040935827,64.69660561403741,157.29522368905015
2020-06-14,61.869294570497445,119.98809719851714,35.275160642595374,11.96215604110222,1.5823320683546709,51.2453455941749,27.967128192734908,64.45069228910236,154.28867685937172
2020-06-15,65.64339692211104,112.30420523671971,41.28449830613836,22.84091214763663,1.1713976726409951,55.66609270269949,27.80230675199216,64.20346012798824,156.23737038127967
2020-06-16,76.07037440180059,106.47413039222573,46.37300590429398,22.23898209228933,1.7190965444571504,52.70681720725777,27.63665492728007,63.95498239092011,161.62116275751558
2020-06-17,54.32665007281016,116.77507671097077,43.59321064671467,19.693200113394724,0.5263242307304511,29.845623938809922,27.470221804809356,63.70533270721403,147.35707806872853
2020-06-18,48.91979228677667,99.84322416451325,45.1448989684835,14.119437830200686,1.258620966384996,57.64861994927994,27.303056702306122,63.45458505345918,134.04370965085712
2020-06-19,47.23726744079918,86.5290958656434,38.05541304340287,15.41493709406255,1.7755819001628623,57.23846498813884,27.135209154397963,63.20281373159694,129.9008092763397
2020-06-20,47.6483012769948,96.82548563005064,52.5205095544265,14.345370974369368,1.0940207593685525,56.334884825527276,26.966728897935766,62.95009334690365,130.9129026418465
2020-06-21,54.708213853667026,87.61047651960442,33.466878679170755,20.641198916344187,1.1323519729996092,51.93075662930263,26.797665857255623,62.696498785883435,148.29660697636604
2020-06-22,58.56251214275277,88.16727010800857,46.50539458371003,10.62078796752445,1.2886535074771015,50.57382301266615,26.628070129385172,62.442105194077755,152.58127602734336
